[Wed Apr 24 07:17:23.637982 2019] [mpm_winnt:notice] [pid 10040:tid 832] AH00455: Apache/2.4.6 (Win32) PHP/5.4.17 configured -- resuming normal operations
[Wed Apr 24 07:17:23.637982 2019] [mpm_winnt:notice] [pid 10040:tid 832] AH00456: Apache Lounge VC10 Server built: Jul 16 2013 11:15:41
[Wed Apr 24 07:17:23.637982 2019] [core:notice] [pid 10040:tid 832] AH00094: Command line: 'C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor/apache2/bin/httpd_usbwv8.exe -d C:/Users/Aluno/Desktop/Guilherme/Servidor/apache2'
[Wed Apr 24 07:17:23.653630 2019] [mpm_winnt:notice] [pid 10040:tid 832] AH00418: Parent: Created child process 1364
[Wed Apr 24 07:17:24.169106 2019] [mpm_winnt:notice] [pid 1364:tid 852] AH00354: Child: Starting 64 worker threads.
[Wed Apr 24 07:22:42.473806 2019] [:error] [pid 1364:tid 1364] [client ::1:50626] PHP Notice:  Undefined index: Palio in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetor.php on line 11
[Wed Apr 24 08:24:10.462772 2019] [:error] [pid 1364:tid 1364] [client ::1:51004] PHP Parse error:  syntax error, unexpected '$age' (T_VARIABLE), expecting ',' or ';' in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetor.php on line 20
[Wed Apr 24 08:25:23.811365 2019] [:error] [pid 1364:tid 1360] [client ::1:51006] PHP Parse error:  syntax error, unexpected '$age' (T_VARIABLE), expecting ',' or ';' in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetor.php on line 20
[Wed Apr 24 08:25:24.225950 2019] [:error] [pid 1364:tid 1360] [client ::1:51006] PHP Parse error:  syntax error, unexpected '$age' (T_VARIABLE), expecting ',' or ';' in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetor.php on line 20
[Wed Apr 24 08:25:24.440738 2019] [:error] [pid 1364:tid 1360] [client ::1:51006] PHP Parse error:  syntax error, unexpected '$age' (T_VARIABLE), expecting ',' or ';' in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetor.php on line 20
[Wed Apr 24 08:25:24.639309 2019] [:error] [pid 1364:tid 1360] [client ::1:51006] PHP Parse error:  syntax error, unexpected '$age' (T_VARIABLE), expecting ',' or ';' in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetor.php on line 20
[Wed Apr 24 08:25:24.839841 2019] [:error] [pid 1364:tid 1360] [client ::1:51006] PHP Parse error:  syntax error, unexpected '$age' (T_VARIABLE), expecting ',' or ';' in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetor.php on line 20
[Wed Apr 24 08:25:25.029160 2019] [:error] [pid 1364:tid 1360] [client ::1:51006] PHP Parse error:  syntax error, unexpected '$age' (T_VARIABLE), expecting ',' or ';' in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetor.php on line 20
[Wed Apr 24 08:30:23.587513 2019] [:error] [pid 1364:tid 1360] [client ::1:51014] PHP Notice:  Undefined offset: 5 in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetorsemindice.php on line 14
[Wed Apr 24 08:32:11.382487 2019] [:error] [pid 1364:tid 1360] [client ::1:51018] PHP Notice:  Undefined offset: 5 in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetorsemindice.php on line 14
[Wed Apr 24 08:33:16.218259 2019] [:error] [pid 1364:tid 1360] [client ::1:51024] PHP Notice:  Undefined offset: 13 in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetorsemindice.php on line 17
[Wed Apr 24 08:34:12.970143 2019] [:error] [pid 1364:tid 1360] [client ::1:51026] PHP Notice:  Undefined offset: 13 in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetorsemindice.php on line 16
[Wed Apr 24 08:34:13.753086 2019] [:error] [pid 1364:tid 1360] [client ::1:51026] PHP Notice:  Undefined offset: 13 in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetorsemindice.php on line 16
[Wed Apr 24 08:34:14.232916 2019] [:error] [pid 1364:tid 1360] [client ::1:51026] PHP Notice:  Undefined offset: 13 in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetorsemindice.php on line 16
[Wed Apr 24 08:34:14.666005 2019] [:error] [pid 1364:tid 1360] [client ::1:51026] PHP Notice:  Undefined offset: 13 in C:\\Users\\Aluno\\Desktop\\Guilherme\\Servidor\\root\\vetorsemindice.php on line 16
[Wed Apr 24 08:53:51.912701 2019] [:error] [pid 1364:tid 1360] [client ::1:51038] script 'C:/Users/Aluno/Desktop/Guilherme/Servidor/root/Matriz.php' not found or unable to stat
